Copyright Central Council of Church Bell Ringers, December 2011
Surprise Major methods

No.	Name	Notation	hl	le	lh	fch	Tower bells	Place	Handbells	RW ref
7655	Tiptree	-56-1456-56-36-14-58.14.36.12.	78	18	l	cps/ace	1999-09-26	Terling		99/968
7656	Ball	-56-1456-56-36-34-38-16-	58	12	d	B/a	1975-04-13	Bolsover		75/386
7657	Xylene	-56-1456-56-38-12-38.14-14.	58	18	l	BG/a	2006-03-20	Milton		06/330
7658	Zyyian	-56-1456-56-38-14-1458-1236-	18	18	j	cps/ac	1998-09-12	Hinton-on-the-Green		98/1062
7659	Niton	-56-1456-56-38-14-1458-1236-	78	18	h	cps/ac	1990-01-24	Barrow Gurney		90/275
7660	Festalban	-56-1456-56-38-14-38-16-	38	12	f	I/ac	1977-06-24	Meldreth		77/682
7661	Xirolofos	-56-1456-56-38-14-38-16-	38	18	l	I/ac	2000-08-18	Haselbech		00/918
7662	Ivel	-56-1456-56-38-14-58-12-	58	12	13528467		1996-07-13	Meldreth		96/829 995
7663	Peverel	-56-1456-56-38-14-58-1236-	18	18	k	cps/ace	2000-12-31	Higham Ferrers		01/89
7664	Kimys	-56-1456-56-38-14-58-14-	18	12	b	cps/ac	1978-08-09	Aberavon		78/754
7665	Terrific	-56-1456-56-38-14-58-14-	18	18	g	cps/ac	1990-02-17	Leckhampton		89/851 90/298
7666	Terbium	-56-1456-56-38-14-58-14.36.	78	18	h	cps/ace	1986-07-02	Barrow Gurney		86/695
7667	February	-56-1456-56-38.12-14.38-34-	38	18	m	B/ad	1976-02-19	Salford, Sacred Trinity	1986-02-16	76/247 86/224
7668	Evans	-56-1456-56-38.14-14.38.14-14.	38	18	j	cps/ace	1999-05-11	Burton Latimer		99/532
7669	Carlton Curlieu	-56-1456-56-38.14-14.38.14-34.	18	18	j	cps/ace	2000-10-05	Leicester, St Mary de Castro		00/1089
7670	Zoisite	-56-1456-56-38.14-14.58-1236-	78	18	h	cps/ac	1998-06-24	Barrow Gurney		98/673
7671	Upton Scudamore	-56-1456-58-1236-14-1458-14-	38	18	m	cps/ace	1971-02-12	Bristol Cathedral		71/237
7672	Hemsworth	-56-1456-58-1236-14-58.14-14.	38	18	m	cps/ace	1992-05-25	Hemsworth		92/622
7673	Laxo	-56-1456-58-1238-14-1458-14.36.	58	18	m	K/ace	1992-04-04	Belper		92/458
7674	Prospect	-56-1456-58-1238-34-3458.16-12.	38	18	m	D/ace	1995-03-26	Prospect, SA		94/783 95/445
7675	Madingley	-56-1456-58-16-14-38-56-	58	12	e	cps/ace	1964-05-10	Cambridge, St Andrew-the-Great		64/363
7676	Apethorpe	-56-1456-58-16-14-38-56-	58	18	k	cps/ace	1996-02-27	Burton Latimer		96/326
7677	Butterworth	-56-1456-58-16-14-38.12.56.12.	58	12	e	cps/aceY	1992-08-12	Heywood		92/917
7678	Antioch	-56-1456-58-16-14-38.14.36.14.	78	12	d	cps/ace	1980-05-24	Uxbridge, St Margaret-of-Antioch		80/533
7679	Openshaw	-56-1456-58-16-14-38.14.56.14.	58	12	e	cps/ace	1993-05-14	Middleton (Lancs)		85/219 93/651
7680	Charlton Kings	-56-1456-58-16-34-1258-16-	38	12	f	cps/acZ	1985-09-17	Charlton Kings		85/874
7681	Rachel	-56-1456-58-16-34-1458-16-	78	12	d	cps/acY	1980-07-12	Uxbridge, St Margaret-of-Antioch		80/693
7682	Sarah	-56-1456-58-16-34-1458-16-	78	18	j	cps/acY	1984-10-13	Uxbridge, St Andrew		84/939
7683	Xanthium	-56-1456-58-16-34-1458-34-	18	18	m	D/ac	1980-10-15	Barrow Gurney	1987-08-23	80/1007 87/833
7684	Nunton	-56-1456-58-16-34-38-14-	58	12	f	K/ac	2003-03-01	East Ilsley		03/273
7685	Esbece	-56-1456-58-16-34-38-14-	58	18	l	K/ac	1997-08-15	Haselbech		97/930
7686	Jumieges	-56-1456-58-16-34-58.12.56.14.	38	18	k	cps/acX	2001-09-23	Marston Bigot, Pig-le-Tower		01/1067
7687	Upton Cheyne	-56-1456-58-36-34-1258.34-14.	38	18	m	cps/ace	1988-11-26	Amersham		89/12
7688	Shardeloes	-56-1456-58-36-34-1258.34-34.	18	18	m	cps/ac	2001-11-29	Amersham		01/1272
7689	Manganese	-56-1456-58-36-34-1458-34-	38	18	m	cps/ac	1985-02-06	Barrow Gurney		85/258
7690	Histon	-56-1456-58-36-34-3458-16-	58	12	c	cps/abc	1971-07-31	Trumpington		71/868 72/91
7691	Loddington	-56-1456-58-36-34-3458-16-	58	18	h	cps/abc	1996-04-19	Haselbech		96/564
7692	Kirkland	-56-1456-58-36-34-38-14.36.	78	18	j	E/ac	1994-02-22	Burton Latimer		94/284
7693	Venus	-56-1456-58-36-34-38.14-14.	58	12	f	cps/ac	2006-05-18	East Ilsley		06/574
7694	Barrow Gurney	-56-1456-58-36-34-38.14-14.	58	18	l	cps/ac	1983-07-06	Barrow Gurney		83/708
7695	Marston Trussell	-56-1456-58-36.14-14.58-14-	18	18	m	N/ac	1997-03-21	Haselbech		97/429
7696	Zepce	-56-1456-78-123678-12-123458-12.34.	78	12	f	BD/a	Spliced			83/907
7697	Zeitz	-56-1456-78-123678-12-1258-12-	78	12	f	B/a	Spliced			83/907
7698	Wa	-56-1456-78-123678-12-1258.34.12.34.	78	12	f	BD/a	Spliced			83/907
7699	Vyru	-56-1456-78-123678-12-58.12-12.	78	12	f	B/a	Spliced			83/907
7700	Mofa	-56-1456-78-123678-12.34.1258.34.12-	78	12	f	BD/a	Spliced			83/907
7701	Velsk	-56-1456-78-123678-1234-123458-12-	78	12	f	BD/a	Spliced			83/907
7702	Zarki	-56-1456-78-123678-1234-1258.34.12-	78	12	f	BD/a	Spliced			83/907
7703	Yelwa	-56-1456-78-123678-1234-3458.12-12.	78	12	f	BD/a	Spliced			83/907
7704	Uncia	-56-1456-78-123678-1234-58.12.34.12.	78	12	f	BD/a	Spliced			83/907
7705	Yeysk	-56-1456-78-3678-12-3458-12.34.	78	12	f	BD/a	Spliced			83/907
7706	Zarqa	-56-1456-78-3678-12-58-12-	78	12	f	B/a	Spliced			83/907
7707	Venlo	-56-1456-78-3678-12-58.34.12.34.	78	12	f	BD/a	Spliced			83/907
7708	Jiul	-56-1456-78-3678-12.34.58.34.12-	78	12	f	BD/a	Spliced			83/907
7709	Wour	-56-1456-78-3678-1234-1258-34-	78	12	f	BD/a	Spliced			83/907
7710	Velp	-56-1456-78-3678-1234-3458-12-	78	12	f	BD/a	Spliced			83/907
7711	Trang	-56-1456-78-3678-1234-58.34.12-	78	12	f	BD/a	Spliced			83/907
7712	Wotho	-56-1456-78-3678-34-58-34-	78	12	f	B/a	Spliced			83/907
7713	Wouw	-56-1456-78-3678.12-12.3458.12-1234.	78	12	f	BD/a	Spliced			83/907
7714	Vyatka	-56-1456-78-3678.12-12.58.12-12.	78	12	f	B/a	Spliced			83/907
7715	Upolu	-56-1456-78-3678.12-12.58.1234-1234.	78	12	f	BD/a	Spliced			83/907
7716	Etah	-56-1456-78-3678.12-1234.58.1234-12.	78	12	f	BD/a	Spliced			83/907
7717	Ybbs	-56-1456-78-3678.12.34.12.3458.12-12.	78	12	f	BD/a	Spliced			83/907
7718	Uozu	-56-1456-78-3678.12.34.12.58.12.34.12.	78	12	f	BD/a	Spliced			83/907
7719	Poopo	-56-1456-78-3678.12.34.12.58.1234-12.	78	12	f	BD/a	Spliced			83/907
7720	Tsu	-56-1456.78-78.1236-12-123458-12.34.	78	12	f	BD/a	Spliced			83/907
7721	Truk	-56-1456.78-78.1236-12-1258-12-	78	12	f	B/a	Spliced			83/907
7722	Shaqa	-56-1456.78-78.1236-12-1258.34.12.34.	78	12	f	BD/a	Spliced			83/907
7723	Sfax	-56-1456.78-78.1236-12-58.12-12.	78	12	f	B/a	Spliced			83/907
7724	Mau	-56-1456.78-78.1236-12.34.1258.34.12-	78	12	f	BD/a	Spliced			83/907
7725	Saco	-56-1456.78-78.1236-1234-123458-12-	78	12	f	BD/a	Spliced			83/907
7726	Yazd	-56-1456.78-78.1236-1234-1258.34.12-	78	12	f	BD/a	Spliced			83/907
7727	Tavda	-56-1456.78-78.1236-1234-3458.12-12.	78	12	f	BD/a	Spliced			83/907
7728	Rania	-56-1456.78-78.1236-1234-58.12.34.12.	78	12	f	BD/a	Spliced			83/907
7729	Tehri	-56-1456.78-78.36-12-3458-12.34.	78	12	f	BD/a	Spliced			83/907
7730	Trn	-56-1456.78-78.36-12-58-12-	78	12	f	B/a	Spliced			83/907
7731	Saeki	-56-1456.78-78.36-12-58.34.12.34.	78	12	f	BD/a	Spliced			83/907
7732	Ishan	-56-1456.78-78.36-12.34.58.34.12-	78	12	f	BD/a	Spliced			83/907
7733	Suhl	-56-1456.78-78.36-1234-1258-34-	78	12	f	BD/a	Spliced			83/907
7734	Sabha	-56-1456.78-78.36-1234-3458-12-	78	12	f	BD/a	Spliced			83/907
7735	Tasil	-56-1456.78-78.36-1234-58.34.12-	78	12	f	BD/a	Spliced			83/907
7736	Surat	-56-1456.78-78.36-34-58-34-	78	12	f	B/a	Spliced			83/907
7737	Sursk	-56-1456.78-78.36.12-12.3458.12-1234.	78	12	f	BD/a	Spliced			83/907
7738	Serov	-56-1456.78-78.36.12-12.58.12-12.	78	12	f	B/a	Spliced			83/907
7739	Ravar	-56-1456.78-78.36.12-12.58.1234-1234.	78	12	f	BD/a	Spliced			83/907
7740	Dnepr	-56-1456.78-78.36.12-1234.58.1234-12.	78	12	f	BD/a	Spliced			83/907
7741	Taua	-56-1456.78-78.36.12.34.12.3458.12-12.	78	12	f	BD/a	Spliced			83/907
7742	Parag	-56-1456.78-78.36.12.34.12.58.12.34.12.	78	12	f	BD/a	Spliced			83/907
7743	Raqqa	-56-1456.78-78.36.12.34.12.58.1234-12.	78	12	f	BD/a	Spliced			83/907
7744	Pskov	-56-145678-78-1236-12-123458-12.34.	78	12	f	BD/a	Spliced			83/907
7745	Prai	-56-145678-78-1236-12-1258-12-	78	12	f	B/a	Spliced			83/907
7746	Olot	-56-145678-78-1236-12-1258.34.12.34.	78	12	f	BD/a	Spliced			83/907
7747	Okkak	-56-145678-78-1236-12-58.12-12.	78	12	f	B/a	Spliced			83/907
7748	Luch	-56-145678-78-1236-12.34.1258.34.12-	78	12	f	BD/a	Spliced			83/907
7749	Nuoro	-56-145678-78-1236-1234-123458-12-	78	12	f	BD/a	Spliced			83/907
7750	Otsu	-56-145678-78-1236-1234-1258-1234-	78	12	f	BD/a	Spliced			83/907
7751	Wisla	-56-145678-78-1236-1234-1258.34.12-	78	12	f	BD/a	Spliced			83/907
7752	Pataz	-56-145678-78-1236-1234-3458.12-12.	78	12	f	BD/a	Spliced			83/907
7753	Patti	-56-145678-78-36-12-3458-12.34.	78	12	f	BD/a	Spliced			83/907
7754	Poso	-56-145678-78-36-12-58-12-	78	12	f	B/a	Spliced			83/907
7755	Nuqui	-56-145678-78-36-12-58.34.12.34.	78	12	f	BD/a	Spliced			83/907
7756	Iasi	-56-145678-78-36-12.34.58.34.12-	78	12	f	BD/a	Spliced			83/907
7757	Nara	-56-145678-78-36-1234-1258-34-	78	12	f	BD/a	Spliced			83/907
7758	Nules	-56-145678-78-36-1234-3458-12-	78	12	f	BD/a	Spliced			83/907
7759	Oulu	-56-145678-78-36-1234-58-1234-	78	12	f	BD/a	Spliced			83/907
7760	Sucha	-56-145678-78-36-1234-58.34.12-	78	12	f	BD/a	Spliced			83/907
7761	Narva	-56-145678-78-36-34-58-34-	78	12	f	B/a	Spliced			83/907
7762	Outjo	-56-145678-78-36.12-12.3458.12-1234.	78	12	f	BD/a	Spliced			83/907
7763	Okha	-56-145678-78-36.12-12.58.12-12.	78	12	f	B/a	Spliced			83/907
7764	Nauta	-56-145678-78-36.12-12.58.1234-1234.	78	12	f	BD/a	Spliced			83/907
7765	Coen	-56-145678-78-36.12-1234.58.1234-12.	78	12	f	BD/a	Spliced			83/907
7766	Pariz	-56-145678-78-36.12.34.12.3458.12-12.	78	12	f	BD/a	Spliced			83/907
7767	Ota	-56-145678-78-36.12.34.12.58.1234-12.	78	12	f	BD/a	Spliced			83/907
7768	Christopher Robin	-56-1458-1256-36-14-58-16-	78	12	c	E/ad	2005-01-11	Marston Bigot, Pig-le-Tower		05/106
7769	Old Kent Road	-56-1458-56-36-14-1258-56-	58	12	a	BD/ac	Spliced			04/57
7770	Jolesfield	-56-1458-56-36-14-58-14-	58	12	14258367		1996-12-21	Horley (Surrey)		97/122
7771	Gimpanzee	-56-1458-56-38-12-58-14.36.	58	18	g	BDK/ad	Spliced			08/38
7772	Broughton Astley	-56-1458-56-38-14-58.14-14.	78	12	a	D/ac	1973-12-31	Broughton Astley		74/96
7773	Wels	-56-1478-5678-1236-12-3458-34-	78	12	f	BD/a	Spliced			83/907
7774	Lodz	-56-1478-5678-1236-12-58.34-34.	78	12	f	BD/a	Spliced			83/907
7775	Sivas	-56-1478-5678-36.12-12.3458-34-	78	12	f	BD/a	Spliced			83/907
7776	Prague	-56-16-12-38-14-38-14-	78	12	b	BL/ae	2009-10-04	Marston Bigot, Pig-le-Tower	1997-09-25	97/1052 09/1069
7777	Churchill	-56-16-12-38-14-38-36-	18	18	h	B/ae	1964-11-30	Westerham		64/853
7778	Witnesham	-56-16-12-38-34-58.16-16.	78	12	b	B/a	1992-10-27	Meldreth		92/1132
7779	Sarum St Martins	-56-16-12-38.12-12.3458-16-	78	12	b	B/a	1997-02-22	Salisbury, St Martin		97/590 98/275
7780	Dennington	-56-16-12-38.14-14.38-36-	58	18	m	BE/ae	1992-11-03	Meldreth		92/1178
7781	Barrington	-56-16-12-38.14-14.58-16-	58	12	a	B/abe	1992-09-14	Meldreth		92/990
7782	Kimbolton	-56-16-12-38.14-14.58.36-36.	58	18	m	B/abe	1992-09-29	Meldreth		92/1036
7783	Deuteron	-56-16-1256-38-14-58-16-	78	12	c	BD/ac	Spliced			05/306
7784	Deuterium	-56-16-56-1238-14-58-16-	78	12	c	B/ac	1990-02-21	Barrow Gurney		90/299
7785	Masurium	-56-16-56-1238-14-58-16-	78	18	h	B/ac	1989-11-01	Barrow Gurney		90/99
7786	Theberton	-56-16-56-16-12-1258.36-36.	18	18	j	E/a	1993-11-01	Trumpington		93/1167
7787	Mendlesham	-56-16-56-16-12-58.14.36.14.	78	18	l	G/a	1993-10-30	Harrow Weald		93/1168
7788	Cheddington	-56-16-56-16-12-58.16.34.16.	78	18	l	cps/ae	1993-07-03	Harrow Weald		93/748
7789	Mentmore	-56-16-56-16-12-58.34.16-	78	18	l	G/ae	1993-10-04	Trumpington		93/1094
7790	Spaldwick	-56-16-56-16-12-58.34.16.34.	78	18	l	cps/ae	1993-08-10	Trumpington		93/881
7791	Eburo	-56-16-56-16-12-58.36.12.36.	18	18	j	cps/ae	1990-02-17	Thornhill		90/302
7792	Sipson	-56-16-56-16-14-38-16-	78	18	l	cps/acY	1993-04-12	Harrow Weald		93/448
7793	Wilburton	-56-16-56-16-14-38.16-16.	78	18	l	cps/acY	1993-02-22	Trumpington		93/298
7794	Llareggub	-56-16-56-38-14-1458-1236-	78	12	c	cps/ad	1993-04-24	Warwick, St Nicholas	1989-01-12	89/167 93/493
7795	Amethyst	-56-16-56-38.14-14.58-1236-	78	18	h	cps/ad	1993-02-03	Barrow Gurney		93/250
7796	Go	-56-16-58-1238-34-1238-1256-	38	12	f	DEN/a	Spliced			04/57
7797	Scawthorpe	-56-16-58-16-14-58-34-	58	12	f	BGN/a	1985-07-23	Meldreth		54/419 458 85/726
7798	Seaton	-56-16-58-16-14-58-34.12.	58	12	f	BGN/a	1991-12-26	Uppingham		67/10 92/135
7799	Sidbury	-56-16-58-16-14-58.14-14.	58	12	f	GN/a	1985-08-27	Meldreth		67/47 85/830
7800	Redruth	-56-16-58-36-14-1458-34-	58	12	f	BLN/a	1990-11-02	Meldreth		67/47 91/59
7801	Radlett	-56-16-58-36-14-58-14-	58	12	f	LN/a	1950-06-10	Willesden		50/387
7802	Piccadilly Circus	-56-16-58-36.12-12.38.14-16.	78	12	b	BGN/ac	Spliced			88/931
7803	Shenley	-56-16-58-36.14-14.58.14-14.	58	12	f	LN/a	1948-05-29	Aldenham		48/252 332
7804	Little Baddow	-56-16-58-38-14-58-1236-	78	12	c	BLN/a	1991-08-24	Little Baddow		91/903
7805	Moorhouses	-56-16.58-12.38.14-14.58.14-16.	78	12	f	BN/ac	1995-06-04	Burnley		95/714
7806	Pendle	-56-16.58-12.38.14-14.58.14-16.	78	18	l	BN/ac	1995-10-20	Burnley		96/39
7807	Harwell	-56.34.16.58-58.16-34-58-12-	18	12	b	B/ac	1971-06-12	Harwell		69/551 71/597
7808	Vigo	-56.38.14-1258-36-14-58-34-	38	12	b	E/ade	1987-04-10	Shoreditch		87/430
7809	Kalna	-5678-14-5678-1236-12-58.34-34.	78	12	f	BD/a	Spliced			83/907
7810	Orbe	-5678-14-5678-36-12-123458-34-	78	12	f	BD/a	Spliced			83/907
7811	Chanf	-5678-14-5678-36-12-1258.34-34.	78	12	f	BD/a	Spliced			83/907
7812	Hisya	-5678-14-5678-36.12-12.58.34-34.	78	12	f	BD/a	Spliced			83/907
7813	Tuao	-5678-14.56.78-1236-12-123458-12.34.	78	12	f	BD	Spliced			83/907
7814	Shusf	-5678-14.56.78-1236-12-1258.34.12.34.	78	12	f	BD	Spliced			83/907
7815	Simo	-5678-14.56.78-1236-12.34.1258-12.34.	78	12	f	BD	Spliced			83/907
7816	Tufi	-5678-14.56.78-1236-1234-1258-12.34.	78	12	f	BD	Spliced			83/907
7817	Temta	-5678-14.56.78-36-12-3458-12.34.	78	12	f	BD	Spliced			83/907
7818	Safi	-5678-14.56.78-36-12-58.34.12.34.	78	12	f	BD	Spliced			83/907
7819	Sagar	-5678-14.56.78-36-12.34.58-12.34.	78	12	f	BD	Spliced			83/907
7820	Tepic	-5678-14.56.78-36-1234-58-12.34.	78	12	f	BD	Spliced			83/907
7821	Sylt	-5678-14.56.78-36.12-12.3458.12-1234.	78	12	f	BD	Spliced			83/907
7822	Razan	-5678-14.56.78-36.12-12.58.1234-1234.	78	12	f	BD	Spliced			83/907
7823	Reitz	-5678-14.56.78-36.12-1234.58.12-1234.	78	12	f	BD	Spliced			83/907
7824	Tabas	-5678-14.56.78-36.12.34.12.58.12-1234.	78	12	f	BD	Spliced			83/907
7825	Jurm	-5678-1456-78-1236-12-123458-12.34.	78	12	f	BD	Spliced			83/907
7826	Hejaz	-5678-1456-78-1236-12-1258.34.12.34.	78	12	f	BD	Spliced			83/907
7827	Hekla	-5678-1456-78-1236-12.34.1258-12.34.	78	12	f	BD	Spliced			83/907
7828	Juuka	-5678-1456-78-1236-1234-1258-12.34.	78	12	f	BD	Spliced			83/907
7829	Izki	-5678-1456-78-36-12-3458-12.34.	78	12	f	BD	Spliced			83/907
7830	Greiz	-5678-1456-78-36-12-58.34.12.34.	78	12	f	BD	Spliced			83/907
7831	Griva	-5678-1456-78-36-12.34.58-12.34.	78	12	f	BD	Spliced			83/907
7832	Iznit	-5678-1456-78-36-1234-58-12.34.	78	12	f	BD	Spliced			83/907
7833	Igra	-5678-1456-78-36.12-12.3458.12-1234.	78	12	f	BD	Spliced			83/907
7834	Gams	-5678-1456-78-36.12-12.58.1234-1234.	78	12	f	BD	Spliced			83/907
7835	Gao	-5678-1456-78-36.12-1234.58.12-1234.	78	12	f	BD	Spliced			83/907
7836	Ikla	-5678-1456-78-36.12.34.12.58.12-1234.	78	12	f	BD	Spliced			83/907
7837	Mora	-5678-145678-78-123678-12-123458-12.34.	78	12	f	BD	Spliced			83/907
7838	Lillo	-5678-145678-78-123678-12-1258.34.12.34.	78	12	f	BD	Spliced			83/907
7839	Lins	-5678-145678-78-123678-12.34.1258-12.34.	78	12	f	BD	Spliced			83/907
7840	Moro	-5678-145678-78-123678-1234-1258-12.34.	78	12	f	BD	Spliced			83/907
7841	Melo	-5678-145678-78-3678-12-3458-12.34.	78	12	f	BD	Spliced			83/907
7842	Kumta	-5678-145678-78-3678-12-58.34.12.34.	78	12	f	BD	Spliced			83/907
7843	Kutu	-5678-145678-78-3678-12.34.58-12.34.	78	12	f	BD	Spliced			83/907
7844	Metz	-5678-145678-78-3678-1234-58-12.34.	78	12	f	BD	Spliced			83/907
7845	Lyss	-5678-145678-78-3678.12-12.3458.12-1234.	78	12	f	BD	Spliced			83/907
7846	Kem	-5678-145678-78-3678.12-12.58.1234-1234.	78	12	f	BD	Spliced			83/907
7847	Kerch	-5678-145678-78-3678.12-1234.58.12-1234.	78	12	f	BD	Spliced			83/907
7848	Magaz	-5678-145678-78-3678.12.34.12.58.12-1234.	78	12	f	BD	Spliced			83/907
7849	Oqair	-5678-1478-5678-3678-12-123458-34-	78	12	f	BD/a	Spliced			83/907
7850	Chelm	-5678-1478-5678-3678-12-1258.34-34.	78	12	f	BD/a	Spliced			83/907
7851	Horka	-5678-1478-5678-3678.12-12.58.34-34.	78	12	f	BD/a	Spliced			83/907
7852	Zilaf	-5678-1478.56.78-123678-12-123458-12.34.	78	12	f	BD	Spliced			83/907
7853	Waco	-5678-1478.56.78-123678-12-1258.34.12.34.	78	12	f	BD	Spliced			83/907
7854	Wafi	-5678-1478.56.78-123678-12.34.1258-12.34.	78	12	f	BD	Spliced			83/907
7855	Znin	-5678-1478.56.78-123678-1234-1258-12.34.	78	12	f	BD	Spliced			83/907
7856	Yhu	-5678-1478.56.78-3678-12-3458-12.34.	78	12	f	BD	Spliced			83/907
7857	Veys	-5678-1478.56.78-3678-12-58.34.12.34.	78	12	f	BD	Spliced			83/907
7858	Vich	-5678-1478.56.78-3678-12.34.58-12.34.	78	12	f	BD	Spliced			83/907
7859	Yibna	-5678-1478.56.78-3678-1234-58-12.34.	78	12	f	BD	Spliced			83/907
7860	Wubin	-5678-1478.56.78-3678.12-12.3458.12-1234.	78	12	f	BD	Spliced			83/907
7861	Urga	-5678-1478.56.78-3678.12-12.58.1234-1234.	78	12	f	BD	Spliced			83/907
7862	Usak	-5678-1478.56.78-3678.12-1234.58.12-1234.	78	12	f	BD	Spliced			83/907
7863	Wuhu	-5678-1478.56.78-3678.12.34.12.58.12-1234.	78	12	f	BD	Spliced			83/907
7864	Briestfield	-58-14-12-1236-12-58-34-	18	18	m	B/ac	1996-11-09	Thornhill		96/1247
7865	Millbank	-58-14-12-1236-14-1458-14-	18	18	m	BN/c	Spliced			01/657
7866	Wardgate	-58-14-12-1236-34-1458-34-	38	18	m	B/ac	1990-12-15	Belper		91/64
7867	Cantiventi	-58-14-12-1236-34-3458.12-14.	38	18	m	B/ace	1995-01-02	Rawmarsh		95/199
7868	Bocrandium	-58-14-12-1238-34-1258.34-16.	38	18	m	B/ace	1992-01-18	Belper		92/211
7869	Morgantium	-58-14-12-1238-34-1458-34.56.	38	18	m	BE/ac	1992-01-01	Birstall (Yorks)		92/165
7870	Howroyd	-58-14-12-1238-34-1458.36.12-	38	18	m	BD/acX	1997-03-01	Creswell		97/372
7871	Ituna	-58-14-12-1238-34-58.16-14.	38	18	m	B/abcd	1992-07-04	Belper		92/774
7872	Dubnium	-58-14-12-16-12-1238-16-	38	12	f	B/cf	1994-11-16	Barrow Gurney		95/10
7873	Rotherfield	-58-14-12-16-12-38-34-	38	12	a	B/c	1947-11-29	Rotherfield		48/2 72
7874	Moseley	-58-14-12-16-12-58-16-	78	12	d	B/cY	1954-07-15	Birmingham Cathedral		54/483 656
7875	Felstead	-58-14-12-16-12-58-34-	18	18	m	BD/c	1954-05-13	Bushey	1947-07-09	47/352 383 54/386
7876	Moulton	-58-14-12-16-12-58.16-16.	78	12	d	B/cY	1968-08-17	Moulton (Northants)	2002-12-16	68/752 03/35
7877	Somerden	-58-14-12-16-14-1238.56-56.	18	12	b	BN/ac	1998-11-14	East Farleigh		98/1241
7878	Totternhoe	-58-14-12-16-14-38-12-	18	12	b	BN/ac	1956-08-06	Totternhoe		56/562
7879	Farnworth	-58-14-12-16-34-1238-36-	58	12	a	BD/cd	1964-12-30	Hindley		65/63
7880	Metheringham	-58-14-12-16-34-38-14-	58	12	f	BD/c	1963-07-24	Metheringham		63/538
7881	Caxton	-58-14-12-16-34-58.36-36.	58	12	a	BDK/c	1993-01-18	Meldreth		93/174
7882	Beaurepaire	-58-14-12-36-12-1258-34-	18	18	m	B/ac	1988-01-30	Belper		88/208
7883	Atina	-58-14-12-36-12-3458-12-	18	18	m	B/c	1991-06-01	Eastwood (Yorks)		91/626
7884	Warnham	-58-14-12-36-12-38-14-	18	12	c	B/c	1951-11-22	Birmingham Cathedral		51/770
7885	Lower Beeding	-58-14-12-36-12-38-14-	18	18	h	B/c	1977-10-10	Lower Beeding		77/1021
7886	Chiltern	-58-14-12-36-12-38-14-	78	12	d	B/c	1934-01-25	Egham		34/67 165
7887	Bearwood	-58-14-12-36-12-38-56-	18	12	e	BD/c	1955-03-09	Birmingham Cathedral		55/178
7888	Calthorpe	-58-14-12-36-12-58-16-	58	12	c	B/bc	1955-01-27	Birmingham Cathedral		55/98
7889	Trisantona	-58-14-12-36-12-58.12-14.	38	18	m	B/ce	1987-04-25	Batley		87/453
7890	Dronfield	-58-14-12-36-14-1258-36-	78	12	d	BL/ce	1960-03-12	Dronfield		60/205
7891	Queen Adelaide	-58-14-12-36-14-1458-14-	38	18	m	B/ce	1972-01-14	Meldreth	1977-05-08	72/266 77/494
7892	Jump	-58-14-12-36-14-3458-16-	58	12	c	B/cef	1971-04-02	Meldreth		71/492
7893	Ripplesmere	-58-14-12-36-14-38-34-	18	12	a	B/ace	1956-09-15	Windsor, St John-the-Baptist		56/611
7894	Laleham	-58-14-12-36-14-38.16-16.	38	18	m	BI/ce	1964-10-15	Willesden		64/735
7895	Ditcheat	-58-14-12-36-14-38.16-36.	18	18	m	BIK/ce	1965-04-22	Willesden		65/334
7896	Thetford	-58-14-12-36-14-58-14.56.	38	12	e	B/ceX	1986-03-01	Tutbury		86/293
7897	Unstone	-58-14-12-36-14-58-36-	78	12	d	BL/ce	1960-03-05	Long Eaton		60/226
7898	Hertfordshire	-58-14-12-36-14-58.14-14.	38	18	m	B/ce	1934-08-11	Bushey		34/515 524
7899	Barry	-58-14-12-36-14-58.14-34.	18	18	m	B/ace	1972-10-28	Ashdon		72/940
7900	Pomfret	-58-14-12-36-34-1258-12-	18	18	m	B/ac	1975-05-03	Pontefract, All Saints		75/470
7901	Kingsbury	-58-14-12-36-34-38-16-	18	12	c	B/ace	1955-03-14	Birmingham, Bishop Ryder		55/180 190
7902	Showsley	-58-14-12-36-34-38.14-14.	58	12	f	BK/ac	1974-08-17	Easton Neston		74/881
7903	Adamantium	-58-14-12-36-34-58.34-14.	38	18	m	B/ace	1977-07-29	Twyford (Berks)		77/780
7904	Tamium	-58-14-12-36-34-58.34-34.	18	18	m	B/ac	1988-05-21	Market Weighton		88/622
7905	Vange	-58-14-12-36.12-12.58-34-	18	18	m	B/ac	1971-07-23	Meldreth		71/726
7906	Othona	-58-14-12-36.12-12.58.14-12.	38	18	m	BD/ce	1977-06-25	Hemsworth		77/657
7907	Zeta	-58-14-12-36.12-34.1258.34-14.	38	18	m	B/ace	1976-04-19	Ilkeston		76/419
7908	Salterforth	-58-14-12-36.12-34.1258.34-34.	18	18	m	B/ac	1979-08-31	Bowdon		79/849
7909	Vagniacae	-58-14-12-36.12-34.58-12-	18	18	m	B/ac	1981-01-03	Batley		81/126
7910	Calais	-58-14-12-36.14-14.38-3456-	38	12	e	BE/ce	2004-02-21	Dover		04/250
7911	Woburn	-58-14-12-36.14-14.38.14.36.14.	58	18	m	B/cef	1960-06-04	Woburn		60/411
7912	Norton	-58-14-12-36.14-14.58-14-	38	18	m	B/ce	1956-05-24	Willesden		56/355
